anio,variable,etiqueta,tipo_pandas,n_obs,n_missing,pct_missing,n_categorias_unicas,tiene_value_labels,value_label_set
2012,p66_1,"¿a qué nivel de gobierno, federal, estatal o municipal, le corresponde más el co",float64,2400,0,0.0,2,False,
2012,p66_2,"¿a qué nivel de gobierno, federal, estatal o municipal, le corresponde más el co",float64,2400,0,0.0,2,False,
2012,p66_3,"¿a qué nivel de gobierno, federal, estatal o municipal, le corresponde más el co",float64,2400,0,0.0,2,False,
2012,p67,"En los últimos 3 meses, ¿con cuántas personas ha hablado sobre política?",float64,2400,256,10.67,30,False,
2012,p68,Por favor dígame de los últimos siete días ¿cuántos días habló usted de política,float64,2400,167,6.96,8,False,
2012,p69,"Con lo que usted sabe, ¿cuáles son las cámaras que tiene el Congreso de México?",float64,2400,0,0.0,6,False,
2012,p70,"En general, ¿cuántos años dura un diputado en su cargo (puesto)? (ENCUESTADOR NO",float64,2400,0,0.0,4,False,
2012,p71,"¿Por favor, me puede decir el nombre del actual Gobernador de su estado? (ENCUES",float64,2400,0,0.0,4,False,
2012,p72_1,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p72_2,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p72_3,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p72_4,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p72_5,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p72_6,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p72_7,"Para expresar su opinión, en los últimos 5 años, ¿usted se ha organizado con otr",float64,2400,0,0.0,2,False,
2012,p73_1,"En una escala del 1 al 7, donde 1 es nada probable y 7 es totalmente probable, d",float64,2400,0,0.0,9,False,
2012,p73_2,"En una escala del 1 al 7, donde 1 es nada probable y 7 es totalmente probable, d",float64,2400,0,0.0,9,False,
2012,p73_3,"En una escala del 1 al 7, donde 1 es nada probable y 7 es totalmente probable, d",float64,2400,0,0.0,9,False,
2012,p73_4,"En una escala del 1 al 7, donde 1 es nada probable y 7 es totalmente probable, d",float64,2400,0,0.0,9,False,
2012,p73_5,"En una escala del 1 al 7, donde 1 es nada probable y 7 es totalmente probable, d",float64,2400,0,0.0,9,False,
2012,p73_6,"En una escala del 1 al 7, donde 1 es nada probable y 7 es totalmente probable, d",float64,2400,0,0.0,9,False,
2012,p74,Durante el último año ¿considera usted que su situación económica personal ha me,float64,2400,0,0.0,6,False,
2012,p74_1,"Y, ¿quién considera usted que es el principal responsable de que su situación ec",str,2400,0,0.0,659,False,
2012,pmalvsrie,"Por favor, dígame ¿con cuál de los siguientes dichos se identifica usted más? (E",float64,2400,0,0.0,6,False,
2012,p76,¿Qué piensa usted acerca de la situación económica de México en estos días: dirí,float64,2400,0,0.0,7,False,
2012,p77,"Comparada con el último año del sexenio anterior, ¿cómo cree usted que está la s",float64,2400,0,0.0,6,False,
2012,p77_1,"Y, ¿quién considera usted que es el principal responsable de que la situación ge",str,2400,0,0.0,442,False,
2012,s1,¿Cuántos años cumplidos tiene usted?,float64,2400,0,0.0,76,False,
2012,s2,Sexo:,float64,2400,0,0.0,2,False,
2012,s3,¿Hasta qué año escolar estudió usted (grado máximo)?,float64,2400,0,0.0,12,False,
2012,s4,¿Me puede decir su estado civil?,float64,2400,0,0.0,6,False,
2012,s5,"¿Pertenece usted a algún sindicato, organización o asociación laboral?",float64,2400,0,0.0,4,False,
2012,s6,¿Alguien más en su hogar pertenece a algún sindicato o asociación laboral?,float64,2400,0,0.0,4,False,
2012,s7_1,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_2,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_3,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_4,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_5,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_6,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_7,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s7_8,Por favor dígame si usted pertenece o no a alguna de las siguientes asociaciones,float64,2400,0,0.0,2,False,
2012,s8,¿Cuál fue su actividad principal la semana pasada? (REGISTRE RESPUESTA ESPONTÁNE,float64,2400,0,0.0,8,False,
2012,s8_1,Dígame por favor ¿Cuál fue su última ocupación principal es decir en donde  pasa,float64,2400,255,10.62,1,False,
2012,s9,"¿Trabaja de tiempo completo, de medio tiempo, sólo por ratos o ayudando a la fam",float64,2400,1270,52.92,6,False,
2012,s10,"Si usted perdiera su trabajo, ¿qué tan fácil o difícil sería encontrar otro trab",float64,2400,1315,54.79,6,False,
2012,s11,¿Cuál es su principal ocupación en el trabajo en el que pasa usted el mayor tiem,float64,2400,1085,45.21,1,False,
2012,s12,¿Y qué es usted en el lugar donde trabaja?,float64,2400,1315,54.79,7,False,
2012,s13,"¿En qué tipo de institución, organismo o empresa trabaja usted? (ENCUESTADOR LEA",float64,2400,1315,54.79,9,False,
2012,s14,¿A qué tipo de actividad se dedica la institución o empresa donde usted trabaja?,float64,2400,1315,54.79,9,False,
2012,s15,¿Cuál fue la actividad principal de su esposo (a) o pareja la semana pasada?,float64,2400,0,0.0,9,False,
2012,s16,"¿Su esposo (a) o pareja trabaja de tiempo completo, de medio tiempo o sólo por r",float64,2400,1610,67.08,6,False,
2012,s17,"Si su esposa(o)/pareja perdiera su trabajo, ¿qué tan fácil o difícil le sería en",float64,2400,1632,68.0,6,False,
2012,s18,"¿Cuál es la principal ocupación de su esposo (a) o pareja, es decir el trabajo e",float64,2400,768,32.0,1,False,
2012,s19,¿Y qué es su esposo (a) o pareja en el lugar donde trabaja?,float64,2400,1632,68.0,7,False,
2012,s20,"¿En qué tipo de institución, organismo o empresa trabaja su esposo (a) o pareja?",float64,2400,1632,68.0,9,False,
2012,s21,¿A qué tipo de actividad se dedica la institución o empresa donde trabaja su esp,float64,2400,1632,68.0,9,False,
2012,s22,"Sumando los ingresos de todas las personas que trabajan en su casa, ¿cuál es el",float64,2400,0,0.0,124,False,
2012,s23,"Ahora, dígame, tomando en cuenta los rangos que le muestro en esta tarjeta (ENTR",float64,2400,1447,60.29,17,False,
2012,s24,¿Cuántas personas dependen de este ingreso familiar?,float64,2400,9,0.38,15,False,
2012,s25,¿Cuántas personas viven en su hogar incluyéndolo a usted?,float64,2400,1,0.04,16,False,
2012,s26,¿Cuántas personas en su hogar tienen menos de 18 años?,float64,2400,10,0.42,9,False,
2012,s27,¿Cuántas personas en su hogar tienen menos de 6 años?,float64,2400,0,0.0,5,False,
2012,s28,¿Con qué frecuencia asiste usted a la iglesia o al templo sin contar ocasiones e,float64,2400,0,0.0,8,False,
2012,s29,¿Cómo considera su grado de religiosidad?,float64,2400,0,0.0,6,False,
2012,s30,¿Me podría decir actualmente cuál es su religión?,float64,2400,0,0.0,12,False,
2012,s31,¿Qué idioma habla usualmente en su hogar?,float64,2400,0,0.0,6,False,
2012,s32,"¿Cómo se considera usted: indígena, mestizo, blanco  o de otro grupo?",float64,2400,0,0.0,4,False,
2012,s33,¿Habla usted alguna lengua indígena?,float64,2400,0,0.0,3,False,
2012,s34,¿En qué país nació usted?,float64,2400,0,0.0,3,False,
2012,s35,¿En qué año se estableció en México?,float64,2400,2397,99.88,3,False,
2012,phora_fin,<none>,float64,2400,0,0.0,16,False,
2012,pmin_fin,<none>,float64,2400,0,0.0,60,False,
2012,pelepre,El pasado 1º de julio de 2012 fueron las elecciones para Presidente de la Repúbl,float64,2400,336,14.0,16,False,
2012,peledip,"El pasado 1º de julio de 2012 fueron las elecciones para DIPUTADOS FEDERALES, ¿P",float64,2400,362,15.08,14,False,
2012,pelesen,"El pasado 1º de julio de 2012 fueron las elecciones para SENADORES, ¿Por cuál pa",float64,2400,362,15.08,14,False,
2012,dominio,<none>,float64,2400,0,0.0,4,False,
2012,cod_s8_1,Ultima ocupación principal del entrevistado,float64,2400,2145,89.38,39,False,
2012,cod_s11,Principal ocupación en el trabajo,float64,2400,1270,52.92,74,False,
2012,cod_s18,Ocupación esposo (a),float64,2400,1632,68.0,72,False,
2012,s22r,Ingreso familiar mensual,float64,2400,0,0.0,20,False,
2012,EDAD,,float64,2400,0,0.0,5,False,
2012,iip3,NIVEL DE INFORMACION POLITICA,float64,2400,0,0.0,3,False,
2012,iip4,NIVEL DE INFORMACION POLITICA,float64,2400,0,0.0,4,False,
2012,pSH,p27  ¿Quién de las siguientes personas es el Secretario de Hacienda: José Antoni,float64,2400,0,0.0,2,False,
2012,pdesem,p28  ¿Cuál fue la tasa de desempleo oficial en México que anunció el gobierno re,float64,2400,0,0.0,2,False,
2012,pdip,"p29  En esta elección, ¿qué partido quedó en segundo lugar en número de diputado",float64,2400,0,0.0,2,False,
2012,ponu,"p30  ¿Quién es el actual Secretario General de las Naciones Unidas - Kofi Annan,",float64,2400,0,0.0,2,False,
2012,INDI,,float64,2400,0,0.0,5,False,
2012,iip_nuevo,Nuevo índice de información política (variables módulo 4),float64,2400,0,0.0,3,False,
2012,PID,,float64,2400,0,0.0,3,False,
2012,AÑO,,float64,2400,0,0.0,1,False,
2012,incumbent,,float64,2400,0,0.0,1,False,
2012,NSE,,float64,2400,0,0.0,6,False,
2012,PONDFIN,,float64,2400,0,0.0,142,False,
2012,PONDERADOR,,float64,2400,0,0.0,615,False,
2012,vote2012a,RECODE of pelepre (El pasado 1º de julio de 2012 fueron las elecciones para Pres,float64,2400,336,14.0,5,False,
2012,vote2012b,RECODE of pelepre (El pasado 1º de julio de 2012 fueron las elecciones para Pres,float64,2400,568,23.67,4,False,
2012,pid2012a,RECODE of p23_a1 (¿Con cuál partido? 1ra Mención),float64,2400,0,0.0,6,False,
2012,pid2012b,RECODE of p23_a1 (¿Con cuál partido? 1ra Mención),float64,2400,45,1.88,5,False,
2012,copartisan,RECODE of pid2012b (RECODE of p23_a1 (¿Con cuál partido? 1ra Mención)),float64,2400,45,1.88,3,False,
2012,approval2012a,"RECODE of p42 ((ACU)En general, ¿está usted de acuerdo o en desacuerdo con la ma",float64,2400,0,0.0,5,False,
2012,approval2012b,"RECODE of p42 ((ACU)En general, ¿está usted de acuerdo o en desacuerdo con la ma",float64,2400,47,1.96,4,False,
2012,ideology2012a,"RECODE of p19 (Y usando la escala que aparece en la misma tarjeta, donde 0 signi",float64,2400,79,3.29,12,False,
2012,ideology2012b,"RECODE of p19 (Y usando la escala que aparece en la misma tarjeta, donde 0 signi",float64,2400,588,24.5,11,False,
2012,ideology2012c,"RECODE of p19 (Y usando la escala que aparece en la misma tarjeta, donde 0 signi",float64,2400,79,3.29,4,False,
2012,satisfaction2012a,"RECODE of p22 (En general, ¿está usted muy satisfecho, satisfecho, poco satisfec",float64,2400,0,0.0,5,False,
2012,satisfaction2012b,"RECODE of p22 (En general, ¿está usted muy satisfecho, satisfecho, poco satisfec",float64,2400,67,2.79,4,False,
2012,pan2012a,"RECODE of p16_1 (Después de leerle el nombre de cada partido, en la que 0 sig qu",float64,2400,35,1.46,12,False,
2012,pan2012b,"RECODE of p16_1 (Después de leerle el nombre de cada partido, en la que 0 sig qu",float64,2400,106,4.42,11,False,
2012,pri2012a,"RECODE of p16_2 (Después de leerle el nombre de cada partido, en la que 0 sig qu",float64,2400,38,1.58,12,False,
2012,pri2012b,"RECODE of p16_2 (Después de leerle el nombre de cada partido, en la que 0 sig qu",float64,2400,113,4.71,11,False,
2012,prd2012a,"RECODE of p16_3 (Después de leerle el nombre de cada partido, en la que 0 sig qu",float64,2400,43,1.79,12,False,
2012,prd2012b,"RECODE of p16_3 (Después de leerle el nombre de cada partido, en la que 0 sig qu",float64,2400,122,5.08,11,False,
2012,amlo2012a,"RECODE of p17_3 (Después de que le lea el nombre de un candidato presidencial, e",float64,2400,43,1.79,12,False,
2012,amlo2012b,"RECODE of p17_3 (Después de que le lea el nombre de un candidato presidencial, e",float64,2400,115,4.79,11,False,
2012,precinct,,float64,2400,0,0.0,3,False,
2012,precinct2012,RECODE of precinct,float64,2400,0,0.0,3,False,
2012,education2012,RECODE of s3 (¿Hasta qué año escolar estudió usted (grado máximo)?),float64,2400,13,0.54,4,False,
2012,income2012b,RECODE of s22 (Sumando los ingresos de todas las personas que trabajan en su cas,float64,2400,518,21.58,5,False,
2012,income2012a,"RECODE of s23 (Ahora, dígame, tomando en cuenta los rangos que le muestro en est",float64,2400,1965,81.88,5,False,
2012,income2012c,RECODE of income2012b (RECODE of s22 (Sumando los ingresos de todas las personas,float64,2400,518,21.58,4,False,
2012,religion2012a,RECODE of s30 (¿Me podría decir actualmente cuál es su religión?),float64,2400,0,0.0,4,False,
2012,religion2012b,RECODE of s30 (¿Me podría decir actualmente cuál es su religión?),float64,2400,39,1.62,3,False,
2012,religion2012c,RECODE of s30 (¿Me podría decir actualmente cuál es su religión?),float64,2400,39,1.62,4,False,
2012,age2012,,float64,2400,0,0.0,76,False,
2012,age2012b,RECODE of EDAD,float64,2400,2,0.08,4,False,
2012,female2012,RECODE of s2 (Sexo:),float64,2400,0,0.0,2,False,
2012,isco08_1_ES,ISCO-08 2 díg. Opción A (todos) — etiquetas ES,float64,2400,0,0.0,30,False,
2012,isco08_2_ES,ISCO-08 2 díg. Opción B (solo válidos) — etiquetas ES,float64,2400,1551,64.62,27,False,
2012,isco08_1_ENG,ISCO-08 2-digit Option A (all) — EN labels,float64,2400,0,0.0,30,False,
2012,isco08_2_ENG,ISCO-08 2-digit Option B (valid only) — EN labels,float64,2400,1551,64.62,27,False,
2015,id,,str,2397,0,0.0,2397,False,
2015,D_R,,str,2397,0,0.0,1,False,
2015,encuesta,Encuestador,float64,2397,0,0.0,116,False,
2015,estado,Estado,float64,2397,0,0.0,28,False,
2015,mpio,Municipio,float64,2397,0,0.0,67,False,
2015,edompio,Estado - municipio,float64,2397,0,0.0,109,False,
2015,secc,,float64,2397,0,0.0,227,False,
2015,localidad,,float64,2397,0,0.0,64,False,
2015,mz,,float64,2397,0,0.0,124,False,
2015,folio,,float64,2397,0,0.0,20,False,
2015,ver,,float64,2397,0,0.0,2,False,
2015,rechazo,,float64,2397,0,0.0,8,False,
2015,dia,,float64,2397,0,0.0,9,False,
2015,mes,,float64,2397,0,0.0,1,False,
2015,numper,,float64,2397,0,0.0,7,False,
2015,iselec,,float64,2397,0,0.0,6,False,
2015,dianac,,float64,2397,0,0.0,32,False,
2015,mesnac,,float64,2397,0,0.0,13,False,
2015,horaini2,,float64,2397,0,0.0,17,False,
2015,minini2,,float64,2397,0,0.0,60,False,
2015,pcn,Utilice la escala de colores TARJETA 1 CROMATICA y anote el número que más se ac,float64,2397,0,0.0,11,False,
2015,pfn,Utilice la escala de caras que corresponda a su género TARJETA 2 CARAS y anote e,float64,2397,0,0.0,12,False,
2015,pce,"Por favor, use la escala de colores [TARJETA 1 CROMATICA], e indique el número q",float64,2397,0,0.0,12,False,
2015,pfe,"Por favor, use la escala de caras del mismo sexo del entrevistado TARJETA 2 CARA",float64,2397,0,0.0,12,False,
2015,p1,"Comparada con la situación que tenía el estado hace un año, ¿cómo diría usted qu",float64,2397,0,0.0,6,False,
2015,p2,¿Cuál considera usted que es el principal problema del país? (ENCUESTADOR: REGIS,float64,2397,0,0.0,15,False,
2015,p3,"En las elecciones que acaban de pasar, muchas personas no pudieron votar porque",float64,2397,0,0.0,5,False,
2015,p5,¿Usted cree que el gobierno o los partidos políticos pueden descubrir por quién,float64,2397,0,0.0,5,False,
2015,p6,"Y, ¿hubo algún o algunos partidos por los que usted NUNCA hubiera votado?",float64,2397,0,0.0,5,False,
2015,p7_1,¿Por cuáles? Espontánea (ENCUESTADOR: ACEPTAR  HASTA TRES RESPUESTAS) 1ra Menció,float64,2397,0,0.0,16,False,
2015,p7_2,¿Por cuáles? Espontánea (ENCUESTADOR: ACEPTAR  HASTA TRES RESPUESTAS) 2da Menció,float64,2397,0,0.0,15,False,
2015,p7_3,¿Por cuáles? Espontánea (ENCUESTADOR: ACEPTAR  HASTA TRES RESPUESTAS) 3ra Menció,float64,2397,0,0.0,16,False,
2015,p8,¿Usted votó en la elección presidencial del 2012?,float64,2397,0,0.0,7,False,
2015,p8a,"¿Y en la elección presidencial del 2012, por cuál partido votó? (ESPONTÁNEA)",float64,2397,0,0.0,12,False,
2015,p9,"Independientemente del partido por el que usted vota, ¿usted normalmente se cons",float64,2397,0,0.0,14,False,
2015,p10v1,"Le voy a entregar una tarjeta donde se le van a mencionar varias actividades, y",float64,2397,0,0.0,8,False,
2015,p10v1a,"Ahora le voy a mostrar y leer una lista distinta. Por favor, cuente CUÁNTAS expe",float64,2397,0,0.0,9,False,
2015,p10v2,"Le voy a entregar una tarjeta donde se le van a mencionar actividades, y quisier",float64,2397,0,0.0,9,False,
2015,p10v2a,"Ahora le voy a mostrar y leer una lista distinta. Por favor, cuente CUÁNTAS expe",float64,2397,0,0.0,8,False,
2015,p11_1,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p11_2,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p11_3,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p12_4,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p12_5,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p12_6,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p13_7,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p13_8,"¿Usted cree que el gobierno de su estado debería gastar mucho más que ahora, alg",float64,2397,0,0.0,8,False,
2015,p14,"En los próximos diez años, ¿qué tan probable es que mejore su calidad de vida: m",float64,2397,0,0.0,7,False,
2015,p15,¿Diría usted que durante los últimos doce meses la situación económica de México,float64,2397,0,0.0,6,False,
2015,p15_1,¿Diría usted que ha mejorado mucho o poco?,float64,2397,0,0.0,6,False,
2015,p15_2,¿Diría usted que ha empeorado  mucho o poco?,float64,2397,0,0.0,6,False,
2015,p16,"Dígame, por favor, hasta qué punto está usted de acuerdo o en desacuerdo con la",float64,2397,0,0.0,8,False,
2015,p17,"Usando la escala que aparece en esta tarjeta, donde UNO significa que NO importa",float64,2397,0,0.0,8,False,
2015,p18,"Usando la escala que aparece en esta tarjeta, donde UNO significa que el voto NO",float64,2397,0,0.0,8,False,
2015,p19a,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p19b,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p19c,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p19d,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p19e,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p19f,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p19h,0 significa que a usted NO LE GUSTA NADA ese partido y 10 significa que LE GUSTA,float64,2397,0,0.0,15,False,
2015,p20a,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p20b,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p20c,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p20d,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p20e,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p20f,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p20h,"Usando la escala que aparece en esta tarjeta, donde 0 significa IZQUIERDA y 10 D",float64,2397,0,0.0,16,False,
2015,p21,"Y usando la escala que aparece en la misma tarjeta, donde 0 significa IZQUIERDA",float64,2397,0,0.0,15,False,
2015,p22,"y usando la escala que aparece en esta tarjeta, donde 0 significa liberal y 10 c",float64,2397,0,0.0,15,False,
2015,p23,"En general, ¿está usted muy satisfecho, satisfecho, poco satisfecho o nada satis",float64,2397,0,0.0,7,False,
2015,p24,"Independientemente de por cuál partido votó en la elección pasada, en general, ¿",float64,2397,0,0.0,5,False,
2015,p25_1,¿Con cuál partido? (ENCUESTADOR: SI EL RESPONDENTE MENCIONA ESPONTÁNEAMENTE MÁS,float64,2397,0,0.0,15,False,
2015,p25_2,¿Con cuál partido? (ENCUESTADOR: SI EL RESPONDENTE MENCIONA ESPONTÁNEAMENTE MÁS,float64,2397,0,0.0,14,False,
2015,p25_3,¿Con cuál partido? (ENCUESTADOR: SI EL RESPONDENTE MENCIONA ESPONTÁNEAMENTE MÁS,float64,2397,0,0.0,15,False,
2015,p25b,¿Con cuál de estos partidos que mencionó simpatiza usted un poco más?,float64,2397,0,0.0,14,False,
2015,p25c,¿Siente usted un poco más de simpatía por algún partido político que por los otr,float64,2397,0,0.0,6,False,
2015,p25d,¿Por cuál partido?,float64,2397,0,0.0,12,False,
2015,p25e,"¿Simpatiza usted mucho con este partido, algo o poco?",float64,2397,0,0.0,7,False,
2015,p26_1,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_2,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_3,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_4,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_5,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_6,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_7,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_8,"Le voy a leer una lista de partidos políticos, para cada uno de ellos por favor",float64,2397,0,0.0,2,False,
2015,p26_1a,"¿Lo contactó a usted Personalmente, cara a cara? PAN",float64,2397,0,0.0,3,False,
2015,p26_2a,"¿Lo contactó a usted Personalmente, cara a cara? PRI",float64,2397,0,0.0,3,False,
2015,p26_3a,"¿Lo contactó a usted Personalmente, cara a cara? PRD",float64,2397,0,0.0,3,False,
2015,p26_4a,"¿Lo contactó a usted Personalmente, cara a cara? Partido Verde",float64,2397,0,0.0,3,False,
2015,p26_5a,"¿Lo contactó a usted Personalmente, cara a cara? PT",float64,2397,0,0.0,3,False,
2015,p26_6a,"¿Lo contactó a usted Personalmente, cara a cara? Movimiento Ciudadano",float64,2397,0,0.0,3,False,
2015,p26_7a,"¿Lo contactó a usted Personalmente, cara a cara? MORENA",float64,2397,0,0.0,3,False,
2015,p26_8a,"¿Lo contactó a usted Personalmente, cara a cara? Otro",float64,2397,0,0.0,3,False,
2015,p26_1b,¿Lo contactó a usted Por correo postal (mensajería) PAN?,float64,2397,0,0.0,3,False,
2015,p26_2b,¿Lo contactó a usted Por correo postal (mensajería) PRI?,float64,2397,0,0.0,3,False,
2015,p26_3b,¿Lo contactó a usted Por correo postal (mensajería) PRD?,float64,2397,0,0.0,3,False,
2015,p26_4b,¿Lo contactó a usted Por correo postal (mensajería) Partido Verde?,float64,2397,0,0.0,3,False,
2015,p26_5b,¿Lo contactó a usted Por correo postal (mensajería) PT?,float64,2397,0,0.0,3,False,
2015,p26_6b,¿Lo contactó a usted Por correo postal (mensajería) Movimiento Ciudadano?,float64,2397,0,0.0,3,False,
2015,p26_7b,¿Lo contactó a usted Por correo postal (mensajería) MORENA?,float64,2397,0,0.0,3,False,
2015,p26_8b,¿Lo contactó a usted Por correo postal (mensajería) Otro?,float64,2397,0,0.0,3,False,
2015,p26_1c,¿Lo contactó a usted Por teléfono? PAN,float64,2397,0,0.0,3,False,
2015,p26_2c,¿Lo contactó a usted Por teléfono? PRI,float64,2397,0,0.0,3,False,
2015,p26_3c,¿Lo contactó a usted Por teléfono? PRD,float64,2397,0,0.0,3,False,
2015,p26_4c,¿Lo contactó a usted Por teléfono? Partido Verde,float64,2397,0,0.0,3,False,
2015,p26_5c,¿Lo contactó a usted Por teléfono? PT,float64,2397,0,0.0,3,False,
2015,p26_6c,¿Lo contactó a usted Por teléfono? Movimiento Ciudadano,float64,2397,0,0.0,3,False,
2015,p26_7c,¿Lo contactó a usted Por teléfono? MORENA,float64,2397,0,0.0,3,False,
2015,p26_8c,¿Lo contactó a usted Por teléfono? Otro,float64,2397,0,0.0,3,False,
2015,p26_1d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? PAN,float64,2397,0,0.0,3,False,
2015,p26_2d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? PRI,float64,2397,0,0.0,3,False,
2015,p26_3d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? PRD,float64,2397,0,0.0,3,False,
2015,p26_4d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? Partido Ve,float64,2397,0,0.0,3,False,
2015,p26_5d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? PT,float64,2397,0,0.0,3,False,
2015,p26_6d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? Movimiento,float64,2397,0,0.0,3,False,
2015,p26_7d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? MORENA,float64,2397,0,0.0,3,False,
2015,p26_8d,¿Lo contactó a usted a través de mensaje de texto a su celular (sms)? Otro,float64,2397,0,0.0,3,False,
2015,p26_1e,¿Lo contactó a usted or correo electrónico (email)? PAN,float64,2397,0,0.0,3,False,
2015,p26_2e,¿Lo contactó a usted or correo electrónico (email)? PRI,float64,2397,0,0.0,3,False,
2015,p26_3e,¿Lo contactó a usted or correo electrónico (email)? PRD,float64,2397,0,0.0,3,False,
2015,p26_4e,¿Lo contactó a usted or correo electrónico (email)? Partido Verde,float64,2397,0,0.0,3,False,
2015,p26_5e,¿Lo contactó a usted or correo electrónico (email)? PT,float64,2397,0,0.0,3,False,
2015,p26_6e,¿Lo contactó a usted or correo electrónico (email)? Movimiento Ciudadano,float64,2397,0,0.0,3,False,
2015,p26_7e,¿Lo contactó a usted or correo electrónico (email)? MORENA,float64,2397,0,0.0,3,False,
2015,p26_8e,¿Lo contactó a usted or correo electrónico (email)? Otro,float64,2397,0,0.0,3,False,
2015,p26_1f,¿Lo contactó a usted Mediante red social u otro método en Internet (Facebook o T,float64,2397,0,0.0,3,False,
2015,p26_2f,¿Lo contactó a usted Mediante red social u otro método en Internet (Facebook o T,float64,2397,0,0.0,3,False,
